activity_id,type,regarding_type,regarding_id,owner,activity_date,duration_minutes
ACT001703,Email,Opportunity,OPP00345,E0059,2025-08-03,
ACT001704,Email,Opportunity,OPP00345,E0059,2025-07-17,
ACT001705,Call,Opportunity,OPP00345,E0059,2025-07-21,19.0
ACT001706,Email,Opportunity,OPP00346,E0018,2025-03-05,
ACT001707,Call,Opportunity,OPP00346,E0018,2025-03-14,34.0
ACT001708,Email,Opportunity,OPP00346,E0018,2025-03-06,
ACT001709,Call,Opportunity,OPP00346,E0018,2025-03-15,20.0
ACT001710,Email,Opportunity,OPP00346,E0018,2025-03-14,
ACT001711,Call,Opportunity,OPP00346,E0018,2025-03-03,14.0
ACT001712,Meeting,Opportunity,OPP00347,E0057,2024-09-01,7.0
ACT001713,Meeting,Opportunity,OPP00347,E0057,2024-09-09,30.0
ACT001714,Call,Opportunity,OPP00347,E0057,2024-10-15,21.0
ACT001715,Email,Opportunity,OPP00347,E0057,2024-09-22,
ACT001716,Call,Opportunity,OPP00347,E0057,2024-08-31,6.0
ACT001717,Meeting,Opportunity,OPP00347,E0057,2024-08-31,16.0
ACT001718,Meeting,Opportunity,OPP00348,E0009,2026-01-02,30.0
ACT001719,Email,Opportunity,OPP00348,E0009,2026-01-15,
ACT001720,Email,Opportunity,OPP00348,E0009,2025-12-28,
ACT001721,Email,Opportunity,OPP00349,E0099,2025-07-30,
ACT001722,Call,Opportunity,OPP00349,E0099,2025-05-09,22.0
ACT001723,Meeting,Opportunity,OPP00349,E0099,2025-05-15,22.0
ACT001724,Call,Opportunity,OPP00349,E0099,2025-07-11,32.0
ACT001725,Task,Opportunity,OPP00349,E0099,2025-07-21,
ACT001726,Task,Opportunity,OPP00349,E0099,2025-07-25,
ACT001727,Call,Opportunity,OPP00350,E0100,2026-01-06,9.0
ACT001728,Email,Opportunity,OPP00350,E0100,2026-01-18,
ACT001729,Email,Opportunity,OPP00350,E0100,2026-01-03,
ACT001730,Call,Opportunity,OPP00350,E0100,2026-01-09,38.0
ACT001731,Call,Opportunity,OPP00351,E0014,2024-02-17,13.0
ACT001732,Call,Opportunity,OPP00351,E0014,2024-02-12,27.0
ACT001733,Email,Opportunity,OPP00351,E0014,2024-03-20,
ACT001734,Meeting,Opportunity,OPP00351,E0014,2024-03-13,30.0
ACT001735,Email,Opportunity,OPP00351,E0014,2024-02-21,
ACT001736,Task,Opportunity,OPP00351,E0014,2024-03-12,
ACT001737,Meeting,Opportunity,OPP00351,E0014,2024-03-19,31.0
ACT001738,Call,Opportunity,OPP00352,E0085,2024-05-05,6.0
ACT001739,Meeting,Opportunity,OPP00352,E0085,2024-05-03,35.0
ACT001740,Call,Opportunity,OPP00352,E0085,2024-05-08,11.0
ACT001741,Meeting,Opportunity,OPP00352,E0085,2024-05-17,19.0
ACT001742,Call,Opportunity,OPP00352,E0085,2024-05-04,27.0
ACT001743,Call,Opportunity,OPP00352,E0085,2024-05-15,14.0
ACT001744,Call,Opportunity,OPP00352,E0085,2024-05-03,23.0
ACT001745,Email,Opportunity,OPP00353,E0059,2025-12-18,
ACT001746,Email,Opportunity,OPP00353,E0059,2025-12-22,
ACT001747,Email,Opportunity,OPP00353,E0059,2025-12-22,
ACT001748,Email,Opportunity,OPP00354,E0059,2025-11-15,
ACT001749,Email,Opportunity,OPP00354,E0059,2025-11-29,
ACT001750,Email,Opportunity,OPP00354,E0059,2025-12-20,
ACT001751,Email,Opportunity,OPP00354,E0059,2025-11-09,
ACT001752,Task,Opportunity,OPP00354,E0059,2025-11-29,
ACT001753,Email,Opportunity,OPP00354,E0059,2025-12-03,
ACT001754,Email,Opportunity,OPP00354,E0059,2025-12-02,
ACT001755,Task,Opportunity,OPP00354,E0059,2025-12-06,
ACT001756,Email,Opportunity,OPP00355,E0122,2025-08-13,
ACT001757,Call,Opportunity,OPP00355,E0122,2025-07-17,24.0
ACT001758,Task,Opportunity,OPP00355,E0122,2025-07-17,
ACT001759,Task,Opportunity,OPP00355,E0122,2025-08-10,
ACT001760,Call,Opportunity,OPP00355,E0122,2025-07-07,30.0
ACT001761,Email,Opportunity,OPP00355,E0122,2025-07-19,
ACT001762,Task,Opportunity,OPP00355,E0122,2025-07-12,
ACT001763,Task,Opportunity,OPP00355,E0122,2025-07-31,
ACT001764,Email,Opportunity,OPP00356,E0148,2024-08-11,
ACT001765,Task,Opportunity,OPP00356,E0148,2024-07-27,
ACT001766,Call,Opportunity,OPP00356,E0148,2024-08-11,12.0
ACT001767,Call,Opportunity,OPP00356,E0148,2024-08-20,11.0
ACT001768,Email,Opportunity,OPP00356,E0148,2024-08-14,
ACT001769,Call,Opportunity,OPP00356,E0148,2024-08-07,27.0
ACT001770,Call,Opportunity,OPP00357,E0085,2024-09-03,5.0
ACT001771,Call,Opportunity,OPP00357,E0085,2024-08-28,32.0
ACT001772,Call,Opportunity,OPP00357,E0085,2024-08-30,35.0
ACT001773,Call,Opportunity,OPP00357,E0085,2024-09-01,14.0
ACT001774,Call,Opportunity,OPP00357,E0085,2024-08-31,9.0
ACT001775,Email,Opportunity,OPP00357,E0085,2024-09-01,
ACT001776,Call,Opportunity,OPP00357,E0085,2024-08-01,31.0
ACT001777,Task,Opportunity,OPP00357,E0085,2024-07-29,
ACT001778,Task,Opportunity,OPP00358,E0099,2025-06-30,
ACT001779,Task,Opportunity,OPP00358,E0099,2025-06-19,
ACT001780,Call,Opportunity,OPP00358,E0099,2025-06-25,24.0
ACT001781,Email,Opportunity,OPP00359,E0009,2024-05-27,
ACT001782,Meeting,Opportunity,OPP00359,E0009,2024-06-18,38.0
ACT001783,Call,Opportunity,OPP00359,E0009,2024-06-12,13.0
ACT001784,Email,Opportunity,OPP00359,E0009,2024-05-23,
ACT001785,Call,Opportunity,OPP00360,E0172,2025-08-26,18.0
ACT001786,Call,Opportunity,OPP00360,E0172,2025-06-07,15.0
ACT001787,Call,Opportunity,OPP00360,E0172,2025-09-05,41.0
ACT001788,Email,Opportunity,OPP00360,E0172,2025-07-12,
ACT001789,Call,Opportunity,OPP00361,E0085,2024-08-31,11.0
ACT001790,Meeting,Opportunity,OPP00361,E0085,2024-08-31,38.0
ACT001791,Call,Opportunity,OPP00362,E0148,2025-10-04,41.0
ACT001792,Meeting,Opportunity,OPP00362,E0148,2025-09-12,6.0
ACT001793,Email,Opportunity,OPP00362,E0148,2025-09-11,
ACT001794,Call,Opportunity,OPP00363,E0018,2025-10-23,5.0
ACT001795,Task,Opportunity,OPP00363,E0018,2025-10-20,
ACT001796,Email,Opportunity,OPP00363,E0018,2025-10-14,
ACT001797,Call,Opportunity,OPP00363,E0018,2025-10-16,40.0
ACT001798,Email,Opportunity,OPP00363,E0018,2025-11-19,
ACT001799,Call,Opportunity,OPP00363,E0018,2025-10-22,37.0
ACT001800,Meeting,Opportunity,OPP00363,E0018,2025-10-26,32.0
ACT001801,Task,Opportunity,OPP00364,E0059,2026-01-08,
ACT001802,Email,Opportunity,OPP00364,E0059,2026-01-02,
ACT001803,Email,Opportunity,OPP00365,E0009,2024-08-18,
ACT001804,Call,Opportunity,OPP00365,E0009,2024-11-23,41.0
ACT001805,Call,Opportunity,OPP00365,E0009,2024-09-09,9.0
ACT001806,Email,Opportunity,OPP00365,E0009,2024-10-19,
ACT001807,Email,Opportunity,OPP00366,E0059,2024-05-05,
ACT001808,Email,Opportunity,OPP00366,E0059,2024-05-11,
ACT001809,Call,Opportunity,OPP00366,E0059,2024-04-26,41.0
ACT001810,Email,Opportunity,OPP00366,E0059,2024-05-01,
ACT001811,Email,Opportunity,OPP00366,E0059,2024-05-10,
ACT001812,Email,Opportunity,OPP00366,E0059,2024-05-11,
ACT001813,Call,Opportunity,OPP00366,E0059,2024-04-29,8.0
ACT001814,Call,Opportunity,OPP00366,E0059,2024-05-13,21.0
ACT001815,Call,Opportunity,OPP00367,E0119,2025-03-29,28.0
ACT001816,Email,Opportunity,OPP00367,E0119,2025-03-11,
ACT001817,Email,Opportunity,OPP00367,E0119,2025-03-26,
ACT001818,Task,Opportunity,OPP00367,E0119,2025-04-15,
ACT001819,Meeting,Opportunity,OPP00367,E0119,2025-03-24,9.0
ACT001820,Email,Opportunity,OPP00367,E0119,2025-03-22,
ACT001821,Email,Opportunity,OPP00368,E0028,2025-12-07,
ACT001822,Email,Opportunity,OPP00368,E0028,2025-12-21,
ACT001823,Call,Opportunity,OPP00368,E0028,2025-12-21,21.0
ACT001824,Task,Opportunity,OPP00368,E0028,2025-12-09,
ACT001825,Task,Opportunity,OPP00368,E0028,2025-12-23,
ACT001826,Call,Opportunity,OPP00368,E0028,2025-12-10,13.0
ACT001827,Call,Opportunity,OPP00368,E0028,2025-11-29,13.0
ACT001828,Email,Opportunity,OPP00369,E0057,2024-12-06,
ACT001829,Email,Opportunity,OPP00369,E0057,2024-10-22,
ACT001830,Meeting,Opportunity,OPP00369,E0057,2024-12-06,7.0
ACT001831,Call,Opportunity,OPP00369,E0057,2024-10-23,41.0
ACT001832,Email,Opportunity,OPP00369,E0057,2024-11-11,
ACT001833,Meeting,Opportunity,OPP00369,E0057,2024-12-06,20.0
ACT001834,Email,Opportunity,OPP00370,E0052,2024-03-17,
ACT001835,Task,Opportunity,OPP00370,E0052,2024-03-05,
ACT001836,Call,Opportunity,OPP00370,E0052,2024-03-14,25.0
ACT001837,Meeting,Opportunity,OPP00370,E0052,2024-03-08,28.0
ACT001838,Email,Opportunity,OPP00370,E0052,2024-03-22,
ACT001839,Call,Opportunity,OPP00371,E0018,2025-02-21,32.0
ACT001840,Meeting,Opportunity,OPP00371,E0018,2025-02-22,28.0
ACT001841,Task,Opportunity,OPP00371,E0018,2025-02-28,
ACT001842,Meeting,Opportunity,OPP00371,E0018,2025-02-24,18.0
ACT001843,Call,Opportunity,OPP00371,E0018,2025-03-03,9.0
ACT001844,Call,Opportunity,OPP00371,E0018,2025-02-23,31.0
ACT001845,Task,Opportunity,OPP00371,E0018,2025-03-03,
ACT001846,Task,Opportunity,OPP00372,E0014,2025-10-13,
ACT001847,Task,Opportunity,OPP00372,E0014,2025-10-11,
ACT001848,Call,Opportunity,OPP00372,E0014,2025-09-20,16.0
ACT001849,Call,Opportunity,OPP00373,E0099,2025-06-24,32.0
ACT001850,Call,Opportunity,OPP00373,E0099,2025-08-06,36.0
ACT001851,Email,Opportunity,OPP00374,E0161,2025-05-19,
ACT001852,Meeting,Opportunity,OPP00374,E0161,2025-06-03,12.0
ACT001853,Call,Opportunity,OPP00374,E0161,2025-06-12,24.0
ACT001854,Meeting,Opportunity,OPP00375,E0085,2024-07-25,10.0
ACT001855,Email,Opportunity,OPP00375,E0085,2024-07-21,
ACT001856,Call,Opportunity,OPP00375,E0085,2024-06-24,13.0
ACT001857,Meeting,Opportunity,OPP00375,E0085,2024-07-11,42.0
ACT001858,Call,Opportunity,OPP00376,E0122,2025-07-27,32.0
ACT001859,Task,Opportunity,OPP00376,E0122,2025-05-27,
ACT001860,Call,Opportunity,OPP00376,E0122,2025-07-06,38.0
ACT001861,Email,Opportunity,OPP00376,E0122,2025-07-19,
ACT001862,Task,Opportunity,OPP00377,E0089,2025-12-11,
ACT001863,Task,Opportunity,OPP00377,E0089,2025-12-08,
ACT001864,Meeting,Opportunity,OPP00377,E0089,2025-12-04,9.0
ACT001865,Email,Opportunity,OPP00377,E0089,2025-12-08,
ACT001866,Email,Opportunity,OPP00377,E0089,2025-11-25,
ACT001867,Call,Opportunity,OPP00378,E0052,2024-10-17,12.0
ACT001868,Email,Opportunity,OPP00378,E0052,2024-10-12,
ACT001869,Call,Opportunity,OPP00378,E0052,2024-10-25,12.0
ACT001870,Email,Opportunity,OPP00378,E0052,2024-11-01,
ACT001871,Email,Opportunity,OPP00378,E0052,2024-10-30,
ACT001872,Call,Opportunity,OPP00379,E0096,2025-03-05,21.0
ACT001873,Email,Opportunity,OPP00379,E0096,2025-03-22,
ACT001874,Call,Opportunity,OPP00380,E0100,2025-12-01,16.0
ACT001875,Task,Opportunity,OPP00380,E0100,2025-12-05,
ACT001876,Call,Opportunity,OPP00380,E0100,2025-11-20,39.0
ACT001877,Task,Opportunity,OPP00380,E0100,2025-12-03,
ACT001878,Task,Opportunity,OPP00381,E0163,2025-07-02,
ACT001879,Task,Opportunity,OPP00381,E0163,2025-06-16,
ACT001880,Email,Opportunity,OPP00381,E0163,2025-06-24,
ACT001881,Call,Opportunity,OPP00381,E0163,2025-07-04,40.0
ACT001882,Email,Opportunity,OPP00381,E0163,2025-06-30,
ACT001883,Email,Opportunity,OPP00381,E0163,2025-06-24,
ACT001884,Email,Opportunity,OPP00381,E0163,2025-07-03,
ACT001885,Email,Opportunity,OPP00381,E0163,2025-06-29,
ACT001886,Call,Opportunity,OPP00382,E0161,2025-09-29,39.0
ACT001887,Call,Opportunity,OPP00382,E0161,2025-09-30,39.0
ACT001888,Email,Opportunity,OPP00382,E0161,2025-10-09,
ACT001889,Call,Opportunity,OPP00382,E0161,2025-09-19,26.0
ACT001890,Task,Opportunity,OPP00382,E0161,2025-10-12,
ACT001891,Call,Opportunity,OPP00382,E0161,2025-09-30,35.0
ACT001892,Task,Opportunity,OPP00382,E0161,2025-10-09,
ACT001893,Email,Opportunity,OPP00383,E0172,2026-01-03,
ACT001894,Call,Opportunity,OPP00383,E0172,2026-01-13,40.0
ACT001895,Email,Opportunity,OPP00383,E0172,2026-01-14,
ACT001896,Meeting,Opportunity,OPP00384,E0057,2025-02-25,14.0
ACT001897,Call,Opportunity,OPP00384,E0057,2025-03-02,7.0
ACT001898,Call,Opportunity,OPP00384,E0057,2025-02-17,14.0
ACT001899,Call,Opportunity,OPP00384,E0057,2025-02-27,11.0
ACT001900,Email,Opportunity,OPP00384,E0057,2025-02-28,
ACT001901,Email,Opportunity,OPP00384,E0057,2025-02-25,
ACT001902,Call,Opportunity,OPP00384,E0057,2025-03-07,6.0
ACT001903,Email,Opportunity,OPP00385,E0119,2025-02-19,
ACT001904,Meeting,Opportunity,OPP00385,E0119,2025-02-26,40.0
ACT001905,Meeting,Opportunity,OPP00385,E0119,2025-03-10,39.0
ACT001906,Email,Opportunity,OPP00385,E0119,2025-05-22,
ACT001907,Email,Opportunity,OPP00386,E0018,2025-11-26,
ACT001908,Call,Opportunity,OPP00386,E0018,2025-12-06,14.0
ACT001909,Email,Opportunity,OPP00386,E0018,2025-12-20,
ACT001910,Email,Opportunity,OPP00386,E0018,2025-12-21,
ACT001911,Meeting,Opportunity,OPP00386,E0018,2025-11-26,5.0
ACT001912,Call,Opportunity,OPP00386,E0018,2025-12-06,42.0
ACT001913,Email,Opportunity,OPP00387,E0122,2025-10-23,
ACT001914,Call,Opportunity,OPP00387,E0122,2025-10-26,19.0
ACT001915,Call,Opportunity,OPP00387,E0122,2025-10-25,39.0
ACT001916,Meeting,Opportunity,OPP00387,E0122,2025-11-02,23.0
ACT001917,Task,Opportunity,OPP00387,E0122,2025-10-28,
ACT001918,Meeting,Opportunity,OPP00387,E0122,2025-10-23,34.0
ACT001919,Email,Opportunity,OPP00387,E0122,2025-11-03,
ACT001920,Call,Opportunity,OPP00387,E0122,2025-10-31,9.0
ACT001921,Call,Opportunity,OPP00388,E0009,2025-11-06,35.0
ACT001922,Call,Opportunity,OPP00388,E0009,2025-10-15,36.0
ACT001923,Email,Opportunity,OPP00388,E0009,2025-10-10,
ACT001924,Email,Opportunity,OPP00388,E0009,2025-10-01,
ACT001925,Email,Opportunity,OPP00388,E0009,2025-09-28,
ACT001926,Email,Opportunity,OPP00389,E0059,2024-05-14,
ACT001927,Call,Opportunity,OPP00389,E0059,2024-05-30,24.0
ACT001928,Meeting,Opportunity,OPP00389,E0059,2024-05-28,22.0
ACT001929,Call,Opportunity,OPP00389,E0059,2024-05-28,33.0
ACT001930,Task,Opportunity,OPP00389,E0059,2024-06-04,
ACT001931,Call,Opportunity,OPP00389,E0059,2024-06-03,32.0
ACT001932,Call,Opportunity,OPP00389,E0059,2024-05-28,29.0
ACT001933,Call,Opportunity,OPP00390,E0173,2025-11-02,6.0
ACT001934,Meeting,Opportunity,OPP00390,E0173,2025-07-09,9.0
ACT001935,Task,Opportunity,OPP00390,E0173,2025-08-14,
ACT001936,Meeting,Opportunity,OPP00390,E0173,2025-09-22,20.0
ACT001937,Meeting,Opportunity,OPP00390,E0173,2025-10-08,37.0
ACT001938,Email,Opportunity,OPP00390,E0173,2025-08-01,
ACT001939,Meeting,Opportunity,OPP00390,E0173,2025-11-08,43.0
ACT001940,Email,Opportunity,OPP00391,E0126,2024-08-25,
ACT001941,Email,Opportunity,OPP00391,E0126,2024-09-02,
ACT001942,Call,Opportunity,OPP00391,E0126,2024-09-16,35.0
ACT001943,Email,Opportunity,OPP00392,E0057,2024-06-14,
ACT001944,Call,Opportunity,OPP00392,E0057,2024-06-14,26.0
ACT001945,Task,Opportunity,OPP00392,E0057,2024-06-11,
ACT001946,Call,Opportunity,OPP00392,E0057,2024-05-25,35.0
ACT001947,Email,Opportunity,OPP00392,E0057,2024-05-30,
ACT001948,Email,Opportunity,OPP00392,E0057,2024-05-21,
ACT001949,Email,Opportunity,OPP00392,E0057,2024-06-11,
ACT001950,Call,Opportunity,OPP00392,E0057,2024-06-03,28.0
ACT001951,Call,Opportunity,OPP00393,E0119,2025-03-22,5.0
ACT001952,Email,Opportunity,OPP00393,E0119,2025-03-01,
ACT001953,Call,Opportunity,OPP00393,E0119,2025-03-07,44.0
ACT001954,Call,Opportunity,OPP00393,E0119,2025-03-08,27.0
ACT001955,Call,Opportunity,OPP00393,E0119,2025-03-19,25.0
ACT001956,Meeting,Opportunity,OPP00394,E0100,2024-05-15,38.0
ACT001957,Call,Opportunity,OPP00394,E0100,2024-05-09,37.0
ACT001958,Call,Opportunity,OPP00394,E0100,2024-04-27,30.0
ACT001959,Call,Opportunity,OPP00394,E0100,2024-04-19,34.0
ACT001960,Call,Opportunity,OPP00394,E0100,2024-06-06,6.0
ACT001961,Call,Opportunity,OPP00394,E0100,2024-06-09,30.0
ACT001962,Call,Opportunity,OPP00394,E0100,2024-04-20,23.0
ACT001963,Email,Opportunity,OPP00395,E0009,2024-08-22,
ACT001964,Call,Opportunity,OPP00395,E0009,2024-09-09,37.0
ACT001965,Task,Opportunity,OPP00395,E0009,2024-08-27,
ACT001966,Email,Opportunity,OPP00396,E0009,2025-10-29,
ACT001967,Email,Opportunity,OPP00396,E0009,2025-10-09,
ACT001968,Task,Opportunity,OPP00396,E0009,2025-10-25,
ACT001969,Email,Opportunity,OPP00396,E0009,2025-10-17,
ACT001970,Call,Opportunity,OPP00396,E0009,2025-10-13,39.0
ACT001971,Call,Opportunity,OPP00396,E0009,2025-11-04,9.0
ACT001972,Meeting,Opportunity,OPP00397,E0122,2025-11-12,40.0
ACT001973,Call,Opportunity,OPP00397,E0122,2025-12-17,33.0
ACT001974,Task,Opportunity,OPP00397,E0122,2025-10-21,
ACT001975,Call,Opportunity,OPP00397,E0122,2025-09-27,43.0
ACT001976,Email,Opportunity,OPP00398,E0009,2025-05-02,
ACT001977,Task,Opportunity,OPP00398,E0009,2025-06-10,
ACT001978,Call,Opportunity,OPP00398,E0009,2025-06-05,38.0
ACT001979,Call,Opportunity,OPP00398,E0009,2025-06-01,27.0
ACT001980,Meeting,Opportunity,OPP00398,E0009,2025-04-30,19.0
ACT001981,Email,Opportunity,OPP00398,E0009,2025-05-02,
ACT001982,Email,Opportunity,OPP00399,E0126,2024-06-11,
ACT001983,Call,Opportunity,OPP00399,E0126,2024-06-13,30.0
ACT001984,Email,Opportunity,OPP00399,E0126,2024-06-24,
ACT001985,Email,Opportunity,OPP00399,E0126,2024-06-02,
ACT001986,Call,Opportunity,OPP00400,E0089,2024-07-12,15.0
ACT001987,Call,Opportunity,OPP00400,E0089,2024-07-05,15.0
ACT001988,Call,Opportunity,OPP00400,E0089,2024-07-20,21.0
ACT001989,Meeting,Opportunity,OPP00401,E0099,2025-12-15,26.0
ACT001990,Email,Opportunity,OPP00401,E0099,2025-11-27,
ACT001991,Call,Opportunity,OPP00401,E0099,2025-12-13,29.0
ACT001992,Call,Opportunity,OPP00401,E0099,2025-11-28,39.0
ACT001993,Call,Opportunity,OPP00401,E0099,2025-12-07,41.0
ACT001994,Email,Opportunity,OPP00401,E0099,2025-11-28,
ACT001995,Meeting,Opportunity,OPP00401,E0099,2025-11-29,11.0
ACT001996,Email,Opportunity,OPP00402,E0173,2025-12-12,
ACT001997,Email,Opportunity,OPP00402,E0173,2025-12-21,
ACT001998,Call,Opportunity,OPP00402,E0173,2026-01-08,16.0
ACT001999,Call,Opportunity,OPP00402,E0173,2025-12-29,20.0
ACT002000,Task,Opportunity,OPP00402,E0173,2025-12-16,
ACT002001,Call,Opportunity,OPP00402,E0173,2025-12-19,8.0
ACT002002,Meeting,Opportunity,OPP00403,E0100,2025-11-19,22.0
ACT002003,Meeting,Opportunity,OPP00403,E0100,2025-12-09,31.0
ACT002004,Email,Opportunity,OPP00403,E0100,2025-12-14,
ACT002005,Email,Opportunity,OPP00404,E0014,2025-08-08,
ACT002006,Call,Opportunity,OPP00404,E0014,2025-08-06,18.0
ACT002007,Call,Opportunity,OPP00404,E0014,2025-08-14,18.0
ACT002008,Meeting,Opportunity,OPP00404,E0014,2025-08-01,17.0
ACT002009,Email,Opportunity,OPP00404,E0014,2025-07-28,
ACT002010,Call,Opportunity,OPP00404,E0014,2025-08-21,39.0
ACT002011,Email,Opportunity,OPP00405,E0059,2024-12-31,
ACT002012,Email,Opportunity,OPP00405,E0059,2024-12-31,
ACT002013,Task,Opportunity,OPP00405,E0059,2024-12-25,
ACT002014,Call,Opportunity,OPP00405,E0059,2024-12-18,26.0
ACT002015,Email,Opportunity,OPP00405,E0059,2024-12-26,
ACT002016,Call,Opportunity,OPP00406,E0096,2025-06-09,9.0
ACT002017,Call,Opportunity,OPP00406,E0096,2025-07-19,19.0
ACT002018,Call,Opportunity,OPP00406,E0096,2025-07-27,39.0
ACT002019,Call,Opportunity,OPP00406,E0096,2025-08-03,35.0
ACT002020,Meeting,Opportunity,OPP00406,E0096,2025-07-22,24.0
ACT002021,Email,Opportunity,OPP00407,E0032,2024-12-21,
ACT002022,Email,Opportunity,OPP00407,E0032,2024-12-17,
ACT002023,Task,Opportunity,OPP00407,E0032,2024-12-15,
ACT002024,Email,Opportunity,OPP00407,E0032,2024-12-23,
ACT002025,Email,Opportunity,OPP00407,E0032,2024-12-26,
ACT002026,Email,Opportunity,OPP00407,E0032,2024-12-15,
ACT002027,Email,Opportunity,OPP00407,E0032,2024-12-11,
ACT002028,Task,Opportunity,OPP00407,E0032,2024-12-21,
ACT002029,Email,Opportunity,OPP00408,E0059,2024-09-02,
ACT002030,Call,Opportunity,OPP00408,E0059,2024-08-24,34.0
ACT002031,Email,Opportunity,OPP00408,E0059,2024-08-29,
ACT002032,Meeting,Opportunity,OPP00408,E0059,2024-08-23,23.0
ACT002033,Email,Opportunity,OPP00408,E0059,2024-09-06,
ACT002034,Call,Opportunity,OPP00408,E0059,2024-07-26,25.0
ACT002035,Call,Opportunity,OPP00408,E0059,2024-08-22,5.0
ACT002036,Call,Opportunity,OPP00408,E0059,2024-08-20,26.0
ACT002037,Email,Opportunity,OPP00409,E0028,2025-06-10,
ACT002038,Call,Opportunity,OPP00409,E0028,2025-05-07,5.0
ACT002039,Email,Opportunity,OPP00409,E0028,2025-06-23,
ACT002040,Email,Opportunity,OPP00409,E0028,2025-05-18,
ACT002041,Meeting,Opportunity,OPP00409,E0028,2025-05-15,26.0
ACT002042,Meeting,Opportunity,OPP00409,E0028,2025-06-01,32.0
ACT002043,Call,Opportunity,OPP00410,E0009,2025-06-15,32.0
ACT002044,Email,Opportunity,OPP00410,E0009,2025-06-01,
ACT002045,Call,Opportunity,OPP00410,E0009,2025-06-02,43.0
ACT002046,Email,Opportunity,OPP00410,E0009,2025-06-03,
ACT002047,Call,Opportunity,OPP00410,E0009,2025-07-15,39.0
ACT002048,Call,Opportunity,OPP00411,E0009,2024-04-12,14.0
ACT002049,Meeting,Opportunity,OPP00411,E0009,2024-05-28,5.0
ACT002050,Email,Opportunity,OPP00412,E0148,2025-07-12,
ACT002051,Call,Opportunity,OPP00412,E0148,2025-07-05,10.0
ACT002052,Call,Opportunity,OPP00412,E0148,2025-08-08,37.0
ACT002053,Call,Opportunity,OPP00412,E0148,2025-07-04,36.0
ACT002054,Task,Opportunity,OPP00412,E0148,2025-05-24,
ACT002055,Call,Opportunity,OPP00412,E0148,2025-07-19,6.0
ACT002056,Call,Opportunity,OPP00412,E0148,2025-06-01,27.0
ACT002057,Task,Opportunity,OPP00413,E0173,2025-12-22,
ACT002058,Call,Opportunity,OPP00413,E0173,2025-12-19,36.0
ACT002059,Call,Opportunity,OPP00413,E0173,2025-11-25,40.0
ACT002060,Call,Opportunity,OPP00413,E0173,2025-12-07,15.0
ACT002061,Email,Opportunity,OPP00413,E0173,2025-12-16,
ACT002062,Meeting,Opportunity,OPP00413,E0173,2025-11-26,41.0
ACT002063,Email,Opportunity,OPP00413,E0173,2025-12-20,
ACT002064,Meeting,Opportunity,OPP00413,E0173,2025-11-29,20.0
ACT002065,Email,Opportunity,OPP00414,E0126,2025-10-04,
ACT002066,Call,Opportunity,OPP00414,E0126,2025-10-25,23.0
ACT002067,Meeting,Opportunity,OPP00414,E0126,2025-09-25,28.0
ACT002068,Task,Opportunity,OPP00414,E0126,2025-10-08,
ACT002069,Email,Opportunity,OPP00414,E0126,2025-09-27,
ACT002070,Call,Opportunity,OPP00414,E0126,2025-10-29,27.0
ACT002071,Call,Opportunity,OPP00414,E0126,2025-10-14,33.0
ACT002072,Call,Opportunity,OPP00415,E0014,2024-12-24,9.0
ACT002073,Email,Opportunity,OPP00415,E0014,2024-11-24,
ACT002074,Call,Opportunity,OPP00415,E0014,2024-11-12,24.0
ACT002075,Call,Opportunity,OPP00415,E0014,2024-11-26,34.0
ACT002076,Meeting,Opportunity,OPP00415,E0014,2024-11-20,15.0
ACT002077,Call,Opportunity,OPP00416,E0028,2024-06-09,41.0
ACT002078,Meeting,Opportunity,OPP00416,E0028,2024-06-13,32.0
ACT002079,Email,Opportunity,OPP00416,E0028,2024-06-13,
ACT002080,Task,Opportunity,OPP00417,E0100,2025-08-26,
ACT002081,Meeting,Opportunity,OPP00417,E0100,2025-09-15,35.0
ACT002082,Meeting,Opportunity,OPP00417,E0100,2025-09-24,24.0
ACT002083,Email,Opportunity,OPP00418,E0085,2025-03-05,
ACT002084,Call,Opportunity,OPP00418,E0085,2025-03-06,35.0
ACT002085,Email,Opportunity,OPP00418,E0085,2025-03-15,
ACT002086,Call,Opportunity,OPP00418,E0085,2025-03-05,26.0
ACT002087,Call,Opportunity,OPP00418,E0085,2025-03-22,40.0
ACT002088,Call,Opportunity,OPP00419,E0122,2024-06-12,19.0
ACT002089,Email,Opportunity,OPP00419,E0122,2024-06-04,
ACT002090,Call,Opportunity,OPP00419,E0122,2024-06-07,17.0
ACT002091,Meeting,Opportunity,OPP00420,E0057,2024-04-20,36.0
ACT002092,Call,Opportunity,OPP00420,E0057,2024-03-12,7.0
ACT002093,Email,Opportunity,OPP00420,E0057,2024-04-09,
ACT002094,Call,Opportunity,OPP00420,E0057,2024-04-06,34.0
ACT002095,Email,Opportunity,OPP00421,E0018,2024-04-26,
